RespondentID,Age,Gender,Education,UrbanRural,HealthcareFacilities,SmokingStatus,PhysicalActivities,MedicalConditions,HealthDescription,Acceptability,SideEffectsCov,GoverTrust,Choiceset,Alt,WaitTime,VaccineOrigin,VaccineEfficacy,SideEffects,CashIncentives,Choice,ASC_optout,WaitTime_std,VaccineEfficacy_std,SideEffects_std,CashIncentives_std,chid,alt,age_encoded,gender_encoded,edu_encoded,trust_encoded,med_encoded,med_missing,sidecov_encoded,sidecov_missing,smoking_label,physical_label,side_effect_label
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,2,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,133_2,C,2,1,6,,0.0,0,0.0,0,None,None,None
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,3,A,3,1,0.7,3,200,0,0,0.610832207,0.599900418,1.440764066,-0.104941904,133_3,A,2,1,6,,0.0,0,0.0,0,None,None,Severe
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,3,B,1,1,0.95,1,800,0,0,-0.295851925,1.275759071,-0.289837917,1.821050686,133_3,B,2,1,6,,0.0,0,0.0,0,None,None,Mild
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,3,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,133_3,C,2,1,6,,0.0,0,0.0,0,None,None,None
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,4,A,0,1,0.95,3,800,1,0,-0.74919399,1.275759071,1.440764066,1.821050686,133_4,A,2,1,6,,0.0,0,0.0,0,None,None,Severe
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,4,B,3,0,0.7,3,200,0,0,0.610832207,0.599900418,1.440764066,-0.104941904,133_4,B,2,1,6,,0.0,0,0.0,0,None,None,Severe
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,133_4,C,2,1,6,,0.0,0,0.0,0,None,None,None
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,5,A,1,0,0.5,1,50,0,0,-0.295851925,0.059213495,-0.289837917,-0.586440051,133_5,A,2,1,6,,0.0,0,0.0,0,None,None,Mild
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,5,B,6,0,0.95,1,200,1,0,1.970858403,1.275759071,-0.289837917,-0.104941904,133_5,B,2,1,6,,0.0,0,0.0,0,None,None,Mild
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,5,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,133_5,C,2,1,6,,0.0,0,0.0,0,None,None,None
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,6,A,6,1,0.95,2,800,1,0,1.970858403,1.275759071,0.575463074,1.821050686,133_6,A,2,1,6,,0.0,0,0.0,0,None,None,Moderate
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,6,B,1,1,0.5,2,50,0,0,-0.295851925,0.059213495,0.575463074,-0.586440051,133_6,B,2,1,6,,0.0,0,0.0,0,None,None,Moderate
133,35-44,M,Graduated,0,0,0,0,0,4,0,0,,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,133_6,C,2,1,6,,0.0,0,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,1,A,1,1,0.5,2,800,0,0,-0.295851925,0.059213495,0.575463074,1.821050686,134_1,A,4,0,3,4.0,,1,0.0,0,None,None,Moderate
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,1,B,0,0,0.7,1,50,1,0,-0.74919399,0.599900418,-0.289837917,-0.586440051,134_1,B,4,0,3,4.0,,1,0.0,0,None,None,Mild
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_1,C,4,0,3,4.0,,1,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,2,A,3,1,0.5,3,800,1,0,0.610832207,0.059213495,1.440764066,1.821050686,134_2,A,4,0,3,4.0,,1,0.0,0,None,None,Severe
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,2,B,6,0,0.7,1,200,0,0,1.970858403,0.599900418,-0.289837917,-0.104941904,134_2,B,4,0,3,4.0,,1,0.0,0,None,None,Mild
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,2,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_2,C,4,0,3,4.0,,1,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,3,A,1,0,0.95,3,200,0,0,-0.295851925,1.275759071,1.440764066,-0.104941904,134_3,A,4,0,3,4.0,,1,0.0,0,None,None,Severe
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,3,B,1,1,0.7,1,50,1,0,-0.295851925,0.599900418,-0.289837917,-0.586440051,134_3,B,4,0,3,4.0,,1,0.0,0,None,None,Mild
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_3,C,4,0,3,4.0,,1,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,4,A,3,1,0.95,3,800,1,0,0.610832207,1.275759071,1.440764066,1.821050686,134_4,A,4,0,3,4.0,,1,0.0,0,None,None,Severe
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,4,B,0,0,0.95,2,50,0,0,-0.74919399,1.275759071,0.575463074,-0.586440051,134_4,B,4,0,3,4.0,,1,0.0,0,None,None,Moderate
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_4,C,4,0,3,4.0,,1,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,5,A,0,0,0.5,3,50,0,0,-0.74919399,0.059213495,1.440764066,-0.586440051,134_5,A,4,0,3,4.0,,1,0.0,0,None,None,Severe
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,5,B,3,1,0.7,2,200,1,0,0.610832207,0.599900418,0.575463074,-0.104941904,134_5,B,4,0,3,4.0,,1,0.0,0,None,None,Moderate
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,5,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_5,C,4,0,3,4.0,,1,0.0,0,None,None,None
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,6,A,6,1,0.95,1,800,1,0,1.970858403,1.275759071,-0.289837917,1.821050686,134_6,A,4,0,3,4.0,,1,0.0,0,None,None,Mild
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,6,B,6,0,0.5,2,200,0,0,1.970858403,0.059213495,0.575463074,-0.104941904,134_6,B,4,0,3,4.0,,1,0.0,0,None,None,Moderate
134,55-65,F,Middle school,0,0,0,0,nan,5,0,0,1,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,134_6,C,4,0,3,4.0,,1,0.0,0,None,None,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,1,A,1,1,0.5,2,800,0,0,-0.295851925,0.059213495,0.575463074,1.821050686,135_1,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Moderate
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,1,B,0,0,0.7,1,50,1,0,-0.74919399,0.599900418,-0.289837917,-0.586440051,135_1,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Mild
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_1,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,2,A,3,1,0.5,3,800,1,0,0.610832207,0.059213495,1.440764066,1.821050686,135_2,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Severe
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,2,B,6,0,0.7,1,200,0,0,1.970858403,0.599900418,-0.289837917,-0.104941904,135_2,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Mild
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,2,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_2,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,3,A,1,0,0.95,3,200,0,0,-0.295851925,1.275759071,1.440764066,-0.104941904,135_3,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Severe
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,3,B,1,1,0.7,1,50,1,0,-0.295851925,0.599900418,-0.289837917,-0.586440051,135_3,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Mild
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_3,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,4,A,3,1,0.95,3,800,1,0,0.610832207,1.275759071,1.440764066,1.821050686,135_4,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Severe
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,4,B,0,0,0.95,2,50,0,0,-0.74919399,1.275759071,0.575463074,-0.586440051,135_4,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Moderate
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_4,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,5,A,0,0,0.5,3,50,0,0,-0.74919399,0.059213495,1.440764066,-0.586440051,135_5,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Severe
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,5,B,3,1,0.7,2,200,1,0,0.610832207,0.599900418,0.575463074,-0.104941904,135_5,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Moderate
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,5,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_5,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,6,A,6,1,0.95,1,800,1,0,1.970858403,1.275759071,-0.289837917,1.821050686,135_6,A,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Mild
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,6,B,6,0,0.5,2,200,0,0,1.970858403,0.059213495,0.575463074,-0.104941904,135_6,B,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,Moderate
135,18-34,F,Primary school,0,1,1,2,0,3,1,0,-2,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,135_6,C,1,0,2,1.0,0.0,0,0.0,0,Former,Frequent,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,1,A,1,1,0.5,2,800,0,0,-0.295851925,0.059213495,0.575463074,1.821050686,136_1,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Moderate
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,1,B,0,0,0.7,1,50,1,0,-0.74919399,0.599900418,-0.289837917,-0.586440051,136_1,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Mild
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_1,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,2,A,3,1,0.5,3,800,1,0,0.610832207,0.059213495,1.440764066,1.821050686,136_2,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Severe
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,2,B,6,0,0.7,1,200,0,0,1.970858403,0.599900418,-0.289837917,-0.104941904,136_2,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Mild
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,2,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_2,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,3,A,1,0,0.95,3,200,0,0,-0.295851925,1.275759071,1.440764066,-0.104941904,136_3,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Severe
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,3,B,1,1,0.7,1,50,1,0,-0.295851925,0.599900418,-0.289837917,-0.586440051,136_3,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Mild
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_3,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,4,A,3,1,0.95,3,800,1,0,0.610832207,1.275759071,1.440764066,1.821050686,136_4,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Severe
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,4,B,0,0,0.95,2,50,0,0,-0.74919399,1.275759071,0.575463074,-0.586440051,136_4,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Moderate
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_4,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,5,A,0,0,0.5,3,50,0,0,-0.74919399,0.059213495,1.440764066,-0.586440051,136_5,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Severe
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,5,B,3,1,0.7,2,200,1,0,0.610832207,0.599900418,0.575463074,-0.104941904,136_5,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Moderate
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,5,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_5,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,6,A,6,1,0.95,1,800,1,0,1.970858403,1.275759071,-0.289837917,1.821050686,136_6,A,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Mild
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,6,B,6,0,0.5,2,200,0,0,1.970858403,0.059213495,0.575463074,-0.104941904,136_6,B,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,Moderate
136,65 above,F,College or University,0,0,0,1,0,3,0,0,2,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,136_6,C,5,0,5,5.0,0.0,0,0.0,0,None,Occasional,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,1,A,0,1,0.5,2,200,1,0,-0.74919399,0.059213495,0.575463074,-0.104941904,137_1,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Moderate
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,1,B,3,0,0.95,2,50,0,0,0.610832207,1.275759071,0.575463074,-0.586440051,137_1,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Moderate
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_1,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,2,A,3,0,0.7,3,50,0,0,0.610832207,0.599900418,1.440764066,-0.586440051,137_2,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Severe
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,2,B,6,1,0.5,1,800,0,0,1.970858403,0.059213495,-0.289837917,1.821050686,137_2,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Mild
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,2,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_2,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,3,A,1,0,0.7,3,50,0,0,-0.295851925,0.599900418,1.440764066,-0.586440051,137_3,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Severe
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,3,B,1,0,0.95,2,200,1,0,-0.295851925,1.275759071,0.575463074,-0.104941904,137_3,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Moderate
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_3,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,4,A,0,1,0.5,1,800,1,0,-0.74919399,0.059213495,-0.289837917,1.821050686,137_4,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Mild
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,4,B,6,1,0.95,2,200,0,0,1.970858403,1.275759071,0.575463074,-0.104941904,137_4,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Moderate
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_4,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,5,A,6,0,0.7,3,50,0,0,1.970858403,0.599900418,1.440764066,-0.586440051,137_5,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Severe
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,5,B,3,0,0.95,1,800,0,0,0.610832207,1.275759071,-0.289837917,1.821050686,137_5,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Mild
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,5,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_5,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,6,A,0,1,0.7,3,200,1,0,-0.74919399,0.599900418,1.440764066,-0.104941904,137_6,A,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Severe
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,6,B,1,1,0.5,1,800,0,0,-0.295851925,0.059213495,-0.289837917,1.821050686,137_6,B,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,Mild
137,65 above,M,College or University,1,0,1,2,1,4,0,0,-1,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,137_6,C,5,1,5,2.0,1.0,0,0.0,0,Former,Frequent,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,1,A,0,1,0.5,2,200,1,0,-0.74919399,0.059213495,0.575463074,-0.104941904,138_1,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Moderate
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,1,B,3,0,0.95,2,50,0,0,0.610832207,1.275759071,0.575463074,-0.586440051,138_1,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Moderate
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_1,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,2,A,3,0,0.7,3,50,0,0,0.610832207,0.599900418,1.440764066,-0.586440051,138_2,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Severe
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,2,B,6,1,0.5,1,800,0,0,1.970858403,0.059213495,-0.289837917,1.821050686,138_2,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Mild
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,2,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_2,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,3,A,1,0,0.7,3,50,0,0,-0.295851925,0.599900418,1.440764066,-0.586440051,138_3,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Severe
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,3,B,1,0,0.95,2,200,1,0,-0.295851925,1.275759071,0.575463074,-0.104941904,138_3,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Moderate
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_3,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,4,A,0,1,0.5,1,800,1,0,-0.74919399,0.059213495,-0.289837917,1.821050686,138_4,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Mild
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,4,B,6,1,0.95,2,200,0,0,1.970858403,1.275759071,0.575463074,-0.104941904,138_4,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Moderate
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_4,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,5,A,6,0,0.7,3,50,0,0,1.970858403,0.599900418,1.440764066,-0.586440051,138_5,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Severe
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,5,B,3,0,0.95,1,800,0,0,0.610832207,1.275759071,-0.289837917,1.821050686,138_5,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Mild
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,5,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_5,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,6,A,0,1,0.7,3,200,1,0,-0.74919399,0.599900418,1.440764066,-0.104941904,138_6,A,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Severe
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,6,B,1,1,0.5,1,800,0,0,-0.295851925,0.059213495,-0.289837917,1.821050686,138_6,B,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,Mild
138,65 above,M,Primary school,1,1,1,1,0,2,0,0,-1,6,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,138_6,C,5,1,2,2.0,0.0,0,0.0,0,Former,Occasional,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,1,A,0,1,0.5,2,200,1,0,-0.74919399,0.059213495,0.575463074,-0.104941904,139_1,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Moderate
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,1,B,3,0,0.95,2,50,0,0,0.610832207,1.275759071,0.575463074,-0.586440051,139_1,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Moderate
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,1,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,139_1,C,1,1,4,5.0,1.0,0,0.0,0,None,None,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,2,A,3,0,0.7,3,50,0,0,0.610832207,0.599900418,1.440764066,-0.586440051,139_2,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Severe
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,2,B,6,1,0.5,1,800,0,0,1.970858403,0.059213495,-0.289837917,1.821050686,139_2,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Mild
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,2,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,139_2,C,1,1,4,5.0,1.0,0,0.0,0,None,None,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,3,A,1,0,0.7,3,50,0,0,-0.295851925,0.599900418,1.440764066,-0.586440051,139_3,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Severe
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,3,B,1,0,0.95,2,200,1,0,-0.295851925,1.275759071,0.575463074,-0.104941904,139_3,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Moderate
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,3,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,139_3,C,1,1,4,5.0,1.0,0,0.0,0,None,None,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,4,A,0,1,0.5,1,800,1,0,-0.74919399,0.059213495,-0.289837917,1.821050686,139_4,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Mild
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,4,B,6,1,0.95,2,200,0,0,1.970858403,1.275759071,0.575463074,-0.104941904,139_4,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Moderate
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,4,C,0,0,0.0,0,0,0,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,139_4,C,1,1,4,5.0,1.0,0,0.0,0,None,None,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,5,A,6,0,0.7,3,50,0,0,1.970858403,0.599900418,1.440764066,-0.586440051,139_5,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Severe
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,5,B,3,0,0.95,1,800,0,0,0.610832207,1.275759071,-0.289837917,1.821050686,139_5,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Mild
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,5,C,0,0,0.0,0,0,1,1,-0.74919399,-1.292503811,-1.155138909,-0.746939434,139_5,C,1,1,4,5.0,1.0,0,0.0,0,None,None,None
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,6,A,0,1,0.7,3,200,1,0,-0.74919399,0.599900418,1.440764066,-0.104941904,139_6,A,1,1,4,5.0,1.0,0,0.0,0,None,None,Severe
139,18-34,M,High school,0,1,0,0,1,2,0,0,2,6,B,1,1,0.5,1,800,0,0,-0.295851925,0.059213495,-0.289837917,1.821050686,139_6,B,1,1,4,5.0,1.0,0,0.0,0,None,None,Mild
